id,dataset_name,edit_type,source_image,target_image,mask_path,source_prompt,target_prompt,editing_instruction,clip_score,clip_score_category,turn_index,source_parquet,sample_key,foreground,foreground_target,qwen_edit_type,vlm_confidence,vlm_notes,vlm_model,vlm_error,chordedit_sample_id,chordedit_image_path
imgedit_00000967_00,imgedit,action,ylWiZwlVefM_segment_0_frame_4.jpg,ylWiZwlVefM_segment_0_frame_59.jpg,,A man with dark hair stands in front of a white Audi sedan in a forested area.,"A man with dark hair stands in front of a white Audi sedan in a forested area, clapping his hands.",The person changes from pointing with both thumbs to clapping their hands.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,ylWiZwlVefM_segment_0_frame_4,the person,clapping his hands,action,high,The person's hands are changed from pointing to a clapping motion.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000967_00,imgedit_00000967_00.png
imgedit_00000968_00,imgedit,action,lPNMPMvZb0E_segment_64_frame_0.jpg,lPNMPMvZb0E_segment_64_frame_55.jpg,,A woman in a dark room is speaking and gesturing with her right hand.,A woman in a dark room turns her head to the left and lowers her right hand.,The person shifts their head and upper body slightly to the left and lowers their right hand.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,lPNMPMvZb0E_segment_64_frame_0,woman,woman,action,high,"The woman's head and upper body are slightly turned to the left, and her right hand is lowered.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000968_00,imgedit_00000968_00.png
imgedit_00000969_00,imgedit,action,aT4y5KYAGFo_segment_12_frame_0.jpg,aT4y5KYAGFo_segment_12_frame_55.jpg,,A photographer is taking a photo of a woman in an orange sweater sitting on a stool in a room with pink and white walls.,"A photographer is taking a photo of a woman in an orange sweater sitting on a stool in a room with pink and white walls, tilting her head back and looking upwards.",The woman tilts her head back and looks upwards.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,aT4y5KYAGFo_segment_12_frame_0,woman,tilting her head back and looking upwards,action,high,The woman's head position changes from a neutral pose to one where her head is tilted back and her gaze is directed upwards.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000969_00,imgedit_00000969_00.png
imgedit_00000970_00,imgedit,action,ZVjnLpeM6bs_segment_4_frame_0.jpg,ZVjnLpeM6bs_segment_4_frame_55.jpg,,A man with a beard and brown hair is speaking in a factory with industrial machinery in the background.,"A man with a beard and brown hair is speaking in a factory with industrial machinery in the background, opening the top button of his shirt.",The person opens the top button of their shirt.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,ZVjnLpeM6bs_segment_4_frame_0,man,man with his shirt's top button open,action,high,"The man's shirt is visibly open at the top, indicating the action of opening the button. The rest of the scene remains unchanged.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000970_00,imgedit_00000970_00.png
imgedit_00000971_00,imgedit,action,4uoFzVOTks8_segment_19_frame_0.jpg,4uoFzVOTks8_segment_19_frame_55.jpg,,"A man in a red t-shirt stands in a woodworking shop, gesturing toward a stack of wooden boards.","A man in a red t-shirt stands in a woodworking shop, lowering his hand to rest on a stack of wooden boards.",The person lowers their hand to rest on the wooden board.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,4uoFzVOTks8_segment_19_frame_0,person,resting on the wooden board,action,high,"The person's hand is in a resting position on the wooden board, which is the same as the source image. The action is consistent with the instruction.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000971_00,imgedit_00000971_00.png
imgedit_00000972_00,imgedit,action,Zlt4_mTuLkA_segment_25_frame_0.jpg,Zlt4_mTuLkA_segment_25_frame_55.jpg,,"A woman with brown hair in a braid, wearing a floral off-shoulder top and a pink lei, stands in front of a white wall with a green palm leaf.","A woman with brown hair in a braid, wearing a floral off-shoulder top and a pink lei, turns her head slightly to the right, standing in front of a white wall with a green palm leaf.",The woman turns her head slightly to the right.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,Zlt4_mTuLkA_segment_25_frame_0,woman,woman turns her head slightly to the right,action,high,The woman's head position changes from facing forward to slightly turned right.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000972_00,imgedit_00000972_00.png
imgedit_00000973_00,imgedit,action,JOQHurWallA_segment_1_frame_165.jpg,JOQHurWallA_segment_1_frame_220.jpg,,A man walks toward a small shop on a quiet street lined with traditional buildings.,"A man walks toward a small shop on a quiet street lined with traditional buildings, with a blue bag in his hand.",A man walks toward a small shop.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,JOQHurWallA_segment_1_frame_165,man,man with a blue bag,action,high,"The man's bag is added to the scene, which is consistent with the instruction to walk toward the shop.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000973_00,imgedit_00000973_00.png
imgedit_00000974_00,imgedit,action,KlD2IH8K8O8_segment_2_frame_0.jpg,KlD2IH8K8O8_segment_2_frame_55.jpg,,"A man wearing a white headband and glasses sits in a radio studio, wearing headphones and speaking into a microphone.","A man wearing a white headband and glasses sits in a radio studio, lifting his head to face forward and speaking into a microphone.",The person lifts their head to face forward.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,KlD2IH8K8O8_segment_2_frame_0,person,person lifting head to face forward,action,high,"The person's head position has been changed from a slightly tilted angle to a straight, forward-facing position.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000974_00,imgedit_00000974_00.png
imgedit_00000975_00,imgedit,action,aJuOHWFMkOk_segment_11_frame_0.jpg,aJuOHWFMkOk_segment_11_frame_55.jpg,,A woman in a red dress is drawing on a sheet of paper at a kitchen counter.,"A woman in a red dress leans closer to her drawing, using a pen to add details on a sheet of paper.",A woman leans closer while drawing on a sheet of paper.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,aJuOHWFMkOk_segment_11_frame_0,woman,leaning closer,action,high,"The woman's posture changes from a neutral sitting position to leaning forward, indicating a closer approach to her drawing.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000975_00,imgedit_00000975_00.png
imgedit_00000976_00,imgedit,action,4vYjIWjegxI_segment_17_frame_38.jpg,4vYjIWjegxI_segment_17_frame_93.jpg,,"A woman in a black jacket stands on a stage, raising her right hand in a gesture.","A woman in a black jacket stands on a stage, raising her right hand higher with her fingers more distinctly pinched.",A woman raises her right hand slightly higher with her fingers more distinctly pinched.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,4vYjIWjegxI_segment_17_frame_38,woman,woman raising her right hand higher with her fingers more distinctly pinched,action,high,"The edit focuses on the woman's raised right hand, specifically increasing the height and pinching of her fingers.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000976_00,imgedit_00000976_00.png
imgedit_00000977_00,imgedit,action,sOH3hWlkUP8_segment_55_frame_0.jpg,sOH3hWlkUP8_segment_55_frame_55.jpg,,A young boy with blonde hair and wide eyes stands in a room with a white wall and a wooden-framed window.,"A young boy with blonde hair and wide eyes turns his body slightly to the right, while a hand rests on his shoulder.",A person turns their body slightly as a hand rests on their shoulder.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,sOH3hWlkUP8_segment_55_frame_0,the boy,the boy with a hand on his shoulder,action,high,"The boy's body position changes from facing forward to slightly turned, and a hand is now visible on his shoulder. The hand is not visible in the source image.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000977_00,imgedit_00000977_00.png
imgedit_00000978_00,imgedit,action,X6Ec-hZaToA_segment_70_frame_0.jpg,X6Ec-hZaToA_segment_70_frame_55.jpg,,"A woman with short blonde hair wearing a face mask, looking to the right, with an American flag in the background.","A woman with short blonde hair wearing a face mask, looking to the right, with her head slightly tilted forward, and an American flag in the background.",The subject's head slightly tilts forward.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,X6Ec-hZaToA_segment_70_frame_0,subject's head,subject's head slightly tilted forward,action,high,"The subject's head is slightly tilted forward in the edited image, which is consistent with the instruction.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000978_00,imgedit_00000978_00.png
imgedit_00000979_00,imgedit,action,8Go3P9HjhvE_segment_3_frame_0.jpg,8Go3P9HjhvE_segment_3_frame_55.jpg,,"A man with a beard and short hair wearing a grey suit jacket and a blue checkered shirt, standing against a black background.","A man with a beard and short hair wearing a grey suit jacket and a blue checkered shirt, standing against a black background and turning his head slightly to the right.",The man turns his head slightly to the right.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,8Go3P9HjhvE_segment_3_frame_0,man,man turning his head slightly to the right,action,high,"The man's head position has been adjusted to the right, consistent with the instruction.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000979_00,imgedit_00000979_00.png
imgedit_00000980_00,imgedit,action,on7puw2zoL8_segment_49_frame_0.jpg,on7puw2zoL8_segment_49_frame_52.jpg,,A muscular man is performing a leg raise exercise with a dumbbell on a bench in a gym.,"A muscular man is standing upright in a gym, holding a dumbbell in his hand.",A man lowers his back leg from the bench to stand upright.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,on7puw2zoL8_segment_49_frame_0,man,standing upright,action,high,The man's leg is lowered from the bench and he is now standing upright.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000980_00,imgedit_00000980_00.png
imgedit_00000981_00,imgedit,action,ET3qSiK3Szg_segment_6_frame_14.jpg,ET3qSiK3Szg_segment_6_frame_69.jpg,,A man with blonde hair and a beard wearing a white shirt is sitting in a room with a blue wall and framed pictures in the background.,"A man with blonde hair and a beard wearing a white shirt is turning his head to the left, looking at the camera, with a blue wall and framed pictures in the background.",The person turns their head to the side.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,ET3qSiK3Szg_segment_6_frame_14,person,person turning his head to the side,action,high,The person's head position changes from facing forward to angled to the left.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000981_00,imgedit_00000981_00.png
imgedit_00000982_00,imgedit,action,X-sLG01fxk0_segment_2_frame_0.jpg,X-sLG01fxk0_segment_2_frame_52.jpg,,A man in a blue hoodie is speaking to the camera in a room with a black piano behind him.,"A man in a blue hoodie is speaking to the camera in a room with a black piano behind him, raising and gesturing with both hands.",The person raises and gestures with both hands.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,X-sLG01fxk0_segment_2_frame_0,person,person with both hands raised and gesturing,action,high,"The person's hands are in motion, indicating a gesture, which is consistent with the instruction to raise and gesture with both hands.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000982_00,imgedit_00000982_00.png
imgedit_00000983_00,imgedit,action,xWoEOyisIRs_segment_2_frame_0.jpg,xWoEOyisIRs_segment_2_frame_55.jpg,,"A woman with short blonde hair and large hoop earrings stands in a hair salon, wearing a brown blouse.","A woman with short blonde hair and large hoop earrings stands in a hair salon, raising her right hand slightly while wearing a brown blouse.",The person raises their right hand slightly.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,xWoEOyisIRs_segment_2_frame_0,person,person raising her right hand slightly,action,high,"The person's right hand is raised slightly in the target image, which is consistent with the instruction. The edit is clear and the context remains the same.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000983_00,imgedit_00000983_00.png
imgedit_00000984_00,imgedit,action,TaUw_qqlpTk_segment_0_frame_0.jpg,TaUw_qqlpTk_segment_0_frame_55.jpg,,"A man with a bald head, glasses, and a goatee stands on a stage with a red and white box pyramid behind him.","A man with a bald head, glasses, and a goatee stands on a stage with a red and white box pyramid behind him, gesturing with his left hand outward.",The man moves his left hand outward in a gesturing motion.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,TaUw_qqlpTk_segment_0_frame_0,man,man with his left hand outward in a gesturing motion,action,high,"The man's left hand is visibly extended outward in a gesture, which is the specific action requested in the instruction.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000984_00,imgedit_00000984_00.png
imgedit_00000985_00,imgedit,action,1UsqSp7nmck_segment_1_frame_0.jpg,1UsqSp7nmck_segment_1_frame_55.jpg,,A man in a black suit stands in a modern living room with a concrete fireplace and a red wall.,"A man in a black suit stands in a modern living room with a concrete fireplace and a red wall, raising his right hand slightly higher.",The man raises his right hand slightly higher.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,1UsqSp7nmck_segment_1_frame_0,man,man raising his right hand slightly higher,action,high,The man's right hand is raised slightly higher in the target image compared to the source image.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000985_00,imgedit_00000985_00.png
imgedit_00000986_00,imgedit,action,7dvB6as9tyE_segment_1_frame_24.jpg,7dvB6as9tyE_segment_1_frame_79.jpg,,"A woman in a black t-shirt stands behind a wooden workbench outdoors, with a red barn and green grass in the background.","A woman in a black t-shirt holds a wooden board up in front of her, standing behind a wooden workbench outdoors.",A woman lifts and holds a wooden board up in front of her.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,7dvB6as9tyE_segment_1_frame_24,a wooden board,a wooden board being held up,action,high,"The woman's hands are now visible as she holds the board, and her posture has changed to lift it. The board is positioned in front of her, and her hands are holding it from the top and bottom, indicating the action of lifting",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000986_00,imgedit_00000986_00.png
